"eta_true","xsd","lp_sd","rep","disease_rate","frac_extreme","eta_hat","eta_se","eta_signed","eta_abs","beta_infl"
0.4,0.25,1.85404962177392,44,0.516666666666667,0.00555555555555556,0.485408374427477,0.151234810334131,0.0854083744274767,0.0854083744274767,0.978358441631883
0.4,0.25,1.85404962177392,45,0.526666666666667,0.01,0.43305848788075,0.145208307206224,0.0330584878807496,0.0330584878807496,0.930833735094113
0.4,0.25,1.85404962177392,46,0.513333333333333,0.00777777777777778,0.307422412482162,0.149060456284431,-0.0925775875178378,0.0925775875178378,0.941793153596641
0.4,0.25,1.85404962177392,47,0.538888888888889,0.00666666666666667,0.478465694835603,0.147912030799665,0.0784656948356025,0.0784656948356025,0.985578298644658
0.4,0.25,1.85404962177392,48,0.528888888888889,0.00666666666666667,0.364477348605303,0.150466360737777,-0.0355226513946966,0.0355226513946966,1.00224562744823
0.4,0.25,1.85404962177392,49,0.552222222222222,0.01,0.474877996651468,0.148290705351899,0.074877996651468,0.074877996651468,1.21744767478401
0.4,0.25,1.85404962177392,50,0.544444444444444,0.00666666666666667,0.60269607609463,0.149181982547697,0.202696076094629,0.202696076094629,0.939912655354351
0.4,0.1,0.741619848709566,1,0.554444444444444,0,0.383322494005093,0.118425582687816,-0.0166775059949065,0.0166775059949065,0.861280452891073
0.4,0.1,0.741619848709566,2,0.561111111111111,0,0.432289473362915,0.121063623443894,0.0322894733629146,0.0322894733629146,1.11716264773443
0.4,0.1,0.741619848709566,3,0.547777777777778,0,0.509477123212343,0.124449604916622,0.109477123212343,0.109477123212343,1.25211292796696
0.4,0.1,0.741619848709566,4,0.536666666666667,0,0.412057278137583,0.119820590156343,0.0120572781375827,0.0120572781375827,0.875027005623349
0.4,0.1,0.741619848709566,5,0.552222222222222,0,0.356419155518066,0.120892962696714,-0.0435808444819342,0.0435808444819342,1.22286184350173
0.4,0.1,0.741619848709566,6,0.54,0,0.304854835611097,0.122251518241014,-0.095145164388903,0.095145164388903,1.06515874677771
0.4,0.1,0.741619848709566,7,0.546666666666667,0,0.194825529928242,0.118888084689066,-0.205174470071758,0.205174470071758,0.964949839840433
0.4,0.1,0.741619848709566,8,0.57,0,0.615797601389371,0.119812437264769,0.215797601389371,0.215797601389371,1.18258488197335
0.4,0.1,0.741619848709566,9,0.543333333333333,0,0.414383733740914,0.126911817970048,0.0143837337409135,0.0143837337409135,1.36462225903687
0.4,0.1,0.741619848709566,10,0.565555555555556,0,0.556596505934878,0.117254943499655,0.156596505934878,0.156596505934878,0.738992974300664
0.4,0.1,0.741619848709566,11,0.524444444444444,0,0.236695341300145,0.125602192382337,-0.163304658699855,0.163304658699855,0.921090205143385
0.4,0.1,0.741619848709566,12,0.547777777777778,0,0.45856830135609,0.119244000166341,0.0585683013560902,0.0585683013560902,0.828615196480103
0.4,0.1,0.741619848709566,13,0.536666666666667,0,0.149338233955159,0.119805707515783,-0.250661766044841,0.250661766044841,0.577292020747469
0.4,0.1,0.741619848709566,14,0.588888888888889,0,0.65324957688373,0.116693652767805,0.25324957688373,0.25324957688373,0.995567908547551
0.4,0.1,0.741619848709566,15,0.536666666666667,0,0.27695627255976,0.123196369978649,-0.12304372744024,0.12304372744024,0.91192559826704
0.4,0.1,0.741619848709566,16,0.54,0,0.359229511803734,0.125389415687016,-0.0407704881962658,0.0407704881962658,0.95551444123885
0.4,0.1,0.741619848709566,17,0.551111111111111,0,0.575177224299572,0.121901360341195,0.175177224299572,0.175177224299572,1.25413533159367
0.4,0.1,0.741619848709566,18,0.557777777777778,0,0.530383996919556,0.120129543224865,0.130383996919556,0.130383996919556,1.17791962800319
0.4,0.1,0.741619848709566,19,0.581111111111111,0,0.615661049028883,0.115913465020035,0.215661049028883,0.215661049028883,0.853896997746251
0.4,0.1,0.741619848709566,20,0.553333333333333,0,0.388828452946183,0.118892841365203,-0.0111715470538169,0.0111715470538169,0.89893775668244
0.4,0.1,0.741619848709566,21,0.553333333333333,0,0.378184088202335,0.117597364058481,-0.021815911797665,0.021815911797665,0.658106497708366
0.4,0.1,0.741619848709566,22,0.565555555555556,0,0.48641052208143,0.120269473216523,0.0864105220814305,0.0864105220814305,1.22549143714712
0.4,0.1,0.741619848709566,23,0.548888888888889,0,0.348587105737015,0.120215087740393,-0.051412894262985,0.051412894262985,0.904250333405296
0.4,0.1,0.741619848709566,24,0.537777777777778,0,0.404171468573591,0.122753144401369,0.00417146857359069,0.00417146857359069,1.10890373964118
0.4,0.1,0.741619848709566,25,0.563333333333333,0,0.47049918400244,0.119759383471717,0.0704991840024402,0.0704991840024402,1.09367590761249
0.4,0.1,0.741619848709566,26,0.563333333333333,0,0.500876269545195,0.118879964285979,0.100876269545195,0.100876269545195,1.27930682870047
0.4,0.1,0.741619848709566,27,0.571111111111111,0,0.609258322805553,0.120425658501095,0.209258322805553,0.209258322805553,1.03211578833555
0.4,0.1,0.741619848709566,28,0.574444444444444,0,0.576320726466338,0.119814724636623,0.176320726466338,0.176320726466338,1.29077190379363
0.4,0.1,0.741619848709566,29,0.525555555555556,0,0.239013058406113,0.122014033564973,-0.160986941593887,0.160986941593887,0.886853850786365
0.4,0.1,0.741619848709566,30,0.545555555555556,0,0.512962041121814,0.125507421786608,0.112962041121814,0.112962041121814,1.17885853834825
0.4,0.1,0.741619848709566,31,0.561111111111111,0,0.528557177138947,0.118832078088245,0.128557177138947,0.128557177138947,0.914281102914273
0.4,0.1,0.741619848709566,32,0.555555555555556,0,0.615035480123508,0.122072027509328,0.215035480123508,0.215035480123508,1.02462681570169
0.4,0.1,0.741619848709566,33,0.554444444444444,0,0.45809348733579,0.122014453389156,0.0580934873357901,0.0580934873357901,0.997157955078435
0.4,0.1,0.741619848709566,34,0.532222222222222,0,0.334358197259186,0.12277657212288,-0.0656418027408142,0.0656418027408142,1.00489798745324
0.4,0.1,0.741619848709566,35,0.553333333333333,0,0.419715847369648,0.121670428541406,0.0197158473696482,0.0197158473696482,0.801508253663374
0.4,0.1,0.741619848709566,36,0.563333333333333,0,0.466127708687798,0.117727971921536,0.0661277086877976,0.0661277086877976,1.09740449924955
0.4,0.1,0.741619848709566,37,0.565555555555556,0,0.575953347738475,0.122677391709442,0.175953347738475,0.175953347738475,1.22597273597733
0.4,0.1,0.741619848709566,38,0.528888888888889,0,0.326473098242684,0.123228625359686,-0.0735269017573165,0.0735269017573165,0.698892496852795
0.4,0.1,0.741619848709566,39,0.531111111111111,0,0.276939849622574,0.123943366720841,-0.123060150377426,0.123060150377426,1.29084218969123
0.4,0.1,0.741619848709566,40,0.554444444444444,0,0.495485026404827,0.119472417158508,0.0954850264048274,0.0954850264048274,0.764048799289576
0.4,0.1,0.741619848709566,41,0.564444444444444,0,0.569277782538642,0.119783379807829,0.169277782538642,0.169277782538642,1.0212969846239
0.4,0.1,0.741619848709566,42,0.555555555555556,0,0.433514349667942,0.117975796171638,0.0335143496679417,0.0335143496679417,0.841258443452936
0.4,0.1,0.741619848709566,43,0.553333333333333,0,0.430016463420591,0.121903184184514,0.0300164634205907,0.0300164634205907,1.30007595866312
0.4,0.1,0.741619848709566,44,0.555555555555556,0,0.554829244183326,0.126290595286484,0.154829244183326,0.154829244183326,1.43025338310022
0.4,0.1,0.741619848709566,45,0.544444444444444,0,0.440154125674719,0.123462777626013,0.0401541256747189,0.0401541256747189,0.915947249666716
0.4,0.1,0.741619848709566,46,0.546666666666667,0,0.395695082251959,0.124716978925438,-0.0043049177480407,0.0043049177480407,1.42938227166057
0.4,0.1,0.741619848709566,47,0.561111111111111,0,0.431183717360594,0.118308449068763,0.0311837173605938,0.0311837173605938,1.08452765539508
0.4,0.1,0.741619848709566,48,0.548888888888889,0,0.403939928112291,0.119647270754121,0.00393992811229105,0.00393992811229105,0.919557098484805
0.4,0.1,0.741619848709566,49,0.537777777777778,0,0.302195463094854,0.12310037506691,-0.0978045369051464,0.0978045369051464,1.09260826205605
0.4,0.1,0.741619848709566,50,0.521111111111111,0,0.229605219827423,0.126678950412999,-0.170394780172577,0.170394780172577,1.02457056250742
0.4,0.05,0.370809924354783,1,0.54,0,0.347733257846843,0.118129100358997,-0.052266742153157,0.052266742153157,0.920718884779698
0.4,0.05,0.370809924354783,2,0.56,0,0.494304959335163,0.115175942653422,0.0943049593351625,0.0943049593351625,1.18108297481956
0.4,0.05,0.370809924354783,3,0.564444444444444,0,0.541030434164215,0.113158342591332,0.141030434164215,0.141030434164215,0.822552371507672
0.4,0.05,0.370809924354783,4,0.548888888888889,0,0.348583501103515,0.115533647254896,-0.0514164988964853,0.0514164988964853,1.23552597888981
0.4,0.05,0.370809924354783,5,0.547777777777778,0,0.26102475598532,0.115353947661048,-0.13897524401468,0.13897524401468,0.845971727355955
0.4,0.05,0.370809924354783,6,0.561111111111111,0,0.528947436305314,0.114199353748113,0.128947436305314,0.128947436305314,0.792267632372781
0.4,0.05,0.370809924354783,7,0.55,0,0.290031468963454,0.115773159119495,-0.109968531036546,0.109968531036546,1.44973454914606
0.4,0.05,0.370809924354783,8,0.542222222222222,0,0.409507622165812,0.116422574673877,0.00950762216581152,0.00950762216581152,0.542106483159337
0.4,0.05,0.370809924354783,9,0.562222222222222,0,0.375237541910526,0.11462915073204,-0.0247624580894744,0.0247624580894744,1.32442950798549
0.4,0.05,0.370809924354783,10,0.568888888888889,0,0.561011447750436,0.113556712054068,0.161011447750436,0.161011447750436,1.23536401740378
0.4,0.05,0.370809924354783,11,0.537777777777778,0,0.238402328010779,0.118142881172597,-0.161597671989221,0.161597671989221,0.668812139477878
0.4,0.05,0.370809924354783,12,0.572222222222222,0,0.445263229332133,0.11258520055451,0.0452632293321334,0.0452632293321334,1.65302696986338
0.4,0.05,0.370809924354783,13,0.564444444444444,0,0.560355609696783,0.115335388017953,0.160355609696783,0.160355609696783,0.965902056525474
0.4,0.05,0.370809924354783,14,0.595555555555556,0,0.699617101183424,0.110702673569352,0.299617101183424,0.299617101183424,0.737120347156492
0.4,0.05,0.370809924354783,15,0.562222222222222,0,0.415273838451423,0.1130448950001,0.0152738384514232,0.0152738384514232,1.3000413850277
0.4,0.05,0.370809924354783,16,0.537777777777778,0,0.286604795823917,0.117079332456596,-0.113395204176083,0.113395204176083,0.956022667035702
0.4,0.05,0.370809924354783,17,0.552222222222222,0,0.384460028520255,0.115651201439178,-0.0155399714797448,0.0155399714797448,1.52451479143293
0.4,0.05,0.370809924354783,18,0.532222222222222,0,0.355142946499969,0.11882292901268,-0.0448570535000308,0.0448570535000308,1.08234532096303
0.4,0.05,0.370809924354783,19,0.534444444444444,0,0.307522825854731,0.117170295782277,-0.092477174145269,0.092477174145269,1.26415812005374
0.4,0.05,0.370809924354783,20,0.541111111111111,0,0.270929266909831,0.115404632776521,-0.129070733090169,0.129070733090169,1.40324508568351
0.4,0.05,0.370809924354783,21,0.56,0,0.493356448343857,0.115075964314109,0.0933564483438571,0.0933564483438571,0.665751065728346
0.4,0.05,0.370809924354783,22,0.582222222222222,0,0.530045218008628,0.111906605353593,0.130045218008628,0.130045218008628,0.66676032943415
0.4,0.05,0.370809924354783,23,0.56,0,0.400885420822481,0.11430595735631,0.000885420822480554,0.000885420822480554,1.17077045591673
0.4,0.05,0.370809924354783,24,0.565555555555556,0,0.507196508334017,0.113400309235574,0.107196508334017,0.107196508334017,1.51169112366493
0.4,0.05,0.370809924354783,25,0.544444444444444,0,0.359273426365547,0.115256427633802,-0.0407265736344526,0.0407265736344526,0.648864685001991
0.4,0.05,0.370809924354783,26,0.577777777777778,0,0.586179750650996,0.111580021850159,0.186179750650996,0.186179750650996,0.777413492468202
0.4,0.05,0.370809924354783,27,0.515555555555556,0,0.00554272778476877,0.121699359508075,-0.394457272215231,0.394457272215231,0.789772894613905
0.4,0.05,0.370809924354783,28,0.581111111111111,0,0.622625695237223,0.113896516291349,0.222625695237223,0.222625695237223,1.10418090614001
0.4,0.05,0.370809924354783,29,0.562222222222222,0,0.545601746695977,0.114904813318458,0.145601746695977,0.145601746695977,0.606638577214617
0.4,0.05,0.370809924354783,30,0.518888888888889,0,0.149026228754333,0.117247636048559,-0.250973771245667,0.250973771245667,0.995173681210372
0.4,0.05,0.370809924354783,31,0.531111111111111,0,0.371757536174191,0.120280913596528,-0.0282424638258091,0.0282424638258091,1.59838323318133
0.4,0.05,0.370809924354783,32,0.573333333333333,0,0.530225324589434,0.115370795003116,0.130225324589434,0.130225324589434,0.946823400811465
0.4,0.05,0.370809924354783,33,0.56,0,0.33070309252409,0.113853085573648,-0.0692969074759101,0.0692969074759101,1.00255653827037
0.4,0.05,0.370809924354783,34,0.557777777777778,0,0.46712540682951,0.115283144738101,0.0671254068295095,0.0671254068295095,0.535939180769324
0.4,0.05,0.370809924354783,35,0.54,0,0.396832592887517,0.116249798240421,-0.00316740711248253,0.00316740711248253,1.55215554983446
0.4,0.05,0.370809924354783,36,0.553333333333333,0,0.275187050844681,0.112452936706013,-0.124812949155319,0.124812949155319,0.801637208724329
0.4,0.05,0.370809924354783,37,0.564444444444444,0,0.548373938800298,0.115501659202621,0.148373938800298,0.148373938800298,1.38479441361156
0.4,0.05,0.370809924354783,38,0.516666666666667,0,0.324014580047863,0.12136611698984,-0.0759854199521366,0.0759854199521366,1.45467751812598
0.4,0.05,0.370809924354783,39,0.555555555555556,0,0.497728973771752,0.115456192255606,0.0977289737717518,0.0977289737717518,0.821285133123727
0.4,0.05,0.370809924354783,40,0.55,0,0.23238871149688,0.115616419996351,-0.16761128850312,0.16761128850312,1.27652178513823
0.4,0.05,0.370809924354783,41,0.518888888888889,0,0.176979771044151,0.118864122972818,-0.223020228955849,0.223020228955849,1.10166550900118
0.4,0.05,0.370809924354783,42,0.55,0,0.326442732737373,0.115292013260516,-0.0735572672626275,0.0735572672626275,0.753426131166735
0.4,0.05,0.370809924354783,43,0.537777777777778,0,0.423120748911893,0.12045304547766,0.0231207489118934,0.0231207489118934,1.35807922870198
0.4,0.05,0.370809924354783,44,0.533333333333333,0,0.382944660024412,0.117869332867332,-0.0170553399755879,0.0170553399755879,1.12258990709611
0.4,0.05,0.370809924354783,45,0.556666666666667,0,0.408543350161685,0.116727917174113,0.00854335016168534,0.00854335016168534,1.27352037498733
0.4,0.05,0.370809924354783,46,0.571111111111111,0,0.472882196773558,0.111613839350573,0.0728821967735578,0.0728821967735578,1.47911409832482
0.4,0.05,0.370809924354783,47,0.56,0,0.350523194907503,0.111998586052613,-0.0494768050924971,0.0494768050924971,0.679917700299193
0.4,0.05,0.370809924354783,48,0.567777777777778,0,0.431833173571256,0.1129231235815,0.0318331735712559,0.0318331735712559,1.65574854021117
0.4,0.05,0.370809924354783,49,0.532222222222222,0,0.312059986348754,0.11871828606098,-0.0879400136512463,0.0879400136512463,1.15930255959558
0.4,0.05,0.370809924354783,50,0.538888888888889,0,0.283608448862773,0.117288940732833,-0.116391551137227,0.116391551137227,1.10911144389613
0.4,0.01,0.0741619848709566,1,0.564444444444444,0,0.457860816334717,0.112607097941296,0.0578608163347165,0.0578608163347165,-0.101521684206662
0.4,0.01,0.0741619848709566,2,0.557777777777778,0,0.551285285063176,0.11413003464015,0.151285285063176,0.151285285063176,1.94103368845299
0.4,0.01,0.0741619848709566,3,0.58,0,0.636759562606067,0.110909498861867,0.236759562606067,0.236759562606067,3.09987430335705
0.4,0.01,0.0741619848709566,4,0.505555555555556,0,-0.0244369509260805,0.119724341847692,-0.42443695092608,0.42443695092608,-2.77301523435979
0.4,0.01,0.0741619848709566,5,0.543333333333333,0,0.366559519534405,0.115274310670893,-0.0334404804655952,0.0334404804655952,2.28163623809542
0.4,0.01,0.0741619848709566,6,0.575555555555556,0,0.555273327281766,0.1095388337887,0.155273327281766,0.155273327281766,4.7747621006097
0.4,0.01,0.0741619848709566,7,0.58,0,0.489800455797224,0.111199957726396,0.0898004557972238,0.0898004557972238,1.50777358822279
0.4,0.01,0.0741619848709566,8,0.55,0,0.448989745798561,0.114709926861446,0.0489897457985606,0.0489897457985606,3.6042199451911
0.4,0.01,0.0741619848709566,9,0.544444444444444,0,0.424335455759369,0.114500432616964,0.0243354557593691,0.0243354557593691,-2.64044442266358
0.4,0.01,0.0741619848709566,10,0.547777777777778,0,0.315403816134895,0.113960163431747,-0.084596183865105,0.084596183865105,0.263635450947433
0.4,0.01,0.0741619848709566,11,0.568888888888889,0,0.405664839754364,0.110655534336447,0.00566483975436372,0.00566483975436372,0.100716181951979
0.4,0.01,0.0741619848709566,12,0.566666666666667,0,0.532806646353663,0.112301237391186,0.132806646353663,0.132806646353663,1.22200471776742
0.4,0.01,0.0741619848709566,13,0.543333333333333,0,0.233017688589535,0.114780224822758,-0.166982311410465,0.166982311410465,1.61402970391411
0.4,0.01,0.0741619848709566,14,0.576666666666667,0,0.570611463697843,0.110093450907309,0.170611463697843,0.170611463697843,0.948170918429166
0.4,0.01,0.0741619848709566,15,0.564444444444444,0,0.445153635755168,0.112350256884844,0.0451536357551682,0.0451536357551682,0.678877167339833
0.4,0.01,0.0741619848709566,16,0.525555555555556,0,0.176677317354954,0.116285972883098,-0.223322682645046,0.223322682645046,0.984220686747843
0.4,0.01,0.0741619848709566,17,0.552222222222222,0,0.300650357815543,0.113208059360391,-0.0993496421844571,0.0993496421844571,0.759297426162363
0.4,0.01,0.0741619848709566,18,0.546666666666667,0,0.332230306760917,0.114433477949632,-0.0677696932390835,0.0677696932390835,1.90289265533158
0.4,0.01,0.0741619848709566,19,0.556666666666667,0,0.468616676296103,0.113601949686031,0.0686166762961029,0.0686166762961029,0.241850991486851
0.4,0.01,0.0741619848709566,20,0.556666666666667,0,0.470463652737785,0.113365456724335,0.0704636527377845,0.0704636527377845,0.903361733798377
0.4,0.01,0.0741619848709566,21,0.548888888888889,0,0.381643457425281,0.114310987515844,-0.0183565425747194,0.0183565425747194,2.01887351186315
0.4,0.01,0.0741619848709566,22,0.556666666666667,0,0.458734964369168,0.113253340285793,0.0587349643691683,0.0587349643691683,0.953573635907937
0.4,0.01,0.0741619848709566,23,0.536666666666667,0,0.269227925350157,0.114632434733137,-0.130772074649843,0.130772074649843,1.99250000943245
0.4,0.01,0.0741619848709566,24,0.564444444444444,0,0.566645985636859,0.113126916969428,0.166645985636859,0.166645985636859,0.811692497919284
0.4,0.01,0.0741619848709566,25,0.567777777777778,0,0.345227849946307,0.111420432737581,-0.0547721500536935,0.0547721500536935,1.89000397552622
0.4,0.01,0.0741619848709566,26,0.562222222222222,0,0.457652608389212,0.11277595405917,0.0576526083892118,0.0576526083892118,0.962464740264408
0.4,0.01,0.0741619848709566,27,0.553333333333333,0,0.386750670043238,0.111511355163445,-0.0132493299567616,0.0132493299567616,-1.81191115116541
0.4,0.01,0.0741619848709566,28,0.591111111111111,0,0.647717954107804,0.109073529641677,0.247717954107804,0.247717954107804,0.968058686249079
0.4,0.01,0.0741619848709566,29,0.575555555555556,0,0.561804109537041,0.11228256934386,0.161804109537041,0.161804109537041,0.749767451167656
0.4,0.01,0.0741619848709566,30,0.54,0,0.300271210867117,0.113838248669571,-0.0997287891328832,0.0997287891328832,1.77896162169128
0.4,0.01,0.0741619848709566,31,0.56,0,0.42959977382815,0.112461283109786,0.02959977382815,0.02959977382815,-0.541597505166909
0.4,0.01,0.0741619848709566,32,0.561111111111111,0,0.432180829070221,0.11280491996209,0.0321808290702211,0.0321808290702211,1.53870698611368
0.4,0.01,0.0741619848709566,33,0.565555555555556,0,0.457706665601037,0.111781100373075,0.057706665601037,0.057706665601037,3.06535895222597
0.4,0.01,0.0741619848709566,34,0.532222222222222,0,0.232356051758513,0.116936838353255,-0.167643948241487,0.167643948241487,0.398688576725101
0.4,0.01,0.0741619848709566,35,0.56,0,0.386101697780088,0.112433006379196,-0.0138983022199123,0.0138983022199123,-0.479052033825334
0.4,0.01,0.0741619848709566,36,0.574444444444444,0,0.503256385933114,0.11190648315695,0.103256385933113,0.103256385933113,2.00428943791471
0.4,0.01,0.0741619848709566,37,0.576666666666667,0,0.57505566126845,0.111116495817081,0.17505566126845,0.17505566126845,0.814080477521739
0.4,0.01,0.0741619848709566,38,0.54,0,0.305045210180703,0.115236064931403,-0.0949547898192968,0.0949547898192968,0.552187817308432
0.4,0.01,0.0741619848709566,39,0.554444444444444,0,0.486795242597674,0.113226300940099,0.0867952425976742,0.0867952425976742,-0.146438707206727
0.4,0.01,0.0741619848709566,40,0.531111111111111,0,0.177194532200899,0.115373572116113,-0.222805467799101,0.222805467799101,1.27150260204025
0.4,0.01,0.0741619848709566,41,0.534444444444444,0,0.247335468135514,0.116628686847826,-0.152664531864486,0.152664531864486,-2.21986356761589
0.4,0.01,0.0741619848709566,42,0.562222222222222,0,0.483726167202328,0.11206547548246,0.0837261672023284,0.0837261672023284,0.157320589897842
0.4,0.01,0.0741619848709566,43,0.576666666666667,0,0.449791482287043,0.108558116460879,0.0497914822870433,0.0497914822870433,2.28156843401815
0.4,0.01,0.0741619848709566,44,0.574444444444444,0,0.493669813655469,0.109288631987149,0.0936698136554693,0.0936698136554693,1.72899727638057
0.4,0.01,0.0741619848709566,45,0.543333333333333,0,0.310414045094284,0.114583161186643,-0.0895859549057157,0.0895859549057157,-1.10836390923721
0.4,0.01,0.0741619848709566,46,0.534444444444444,0,0.218455870676099,0.115397283318473,-0.181544129323901,0.181544129323901,1.22240433307331
0.4,0.01,0.0741619848709566,47,0.546666666666667,0,0.2831403293894,0.113486023566708,-0.1168596706106,0.1168596706106,3.47580207691565
0.4,0.01,0.0741619848709566,48,0.56,0,0.404575691525716,0.111781620135365,0.00457569152571591,0.00457569152571591,-0.409231548492987
0.4,0.01,0.0741619848709566,49,0.545555555555556,0,0.267641195199393,0.115172702121984,-0.132358804800607,0.132358804800607,1.63376190972771
0.4,0.01,0.0741619848709566,50,0.564444444444444,0,0.425602372144766,0.111298429854473,0.0256023721447655,0.0256023721447655,2.49171079078012
